SWS_Ocu_00061,"OcuStopChannel.00001,OcuStopChannel.00006"
SWS_Ocu_00062,OcuStopChannelInternal.00001
SWS_Ocu_00063,OcuStopChannel.00006
SWS_Ocu_00064,OcuStopChannel.00003
SWS_Ocu_00065,OcuStopChannel.00005
SWS_Ocu_00066,"OcuSetPinState.00001,OcuSetPinState.00002,OcuSetPinState.00003,OcuSetPinState.00004,OcuSetPinState.00005,OcuSetPinState.00006,OcuSetPinState.00007,OcuSetPinState.00008,OcuSetPinState.00009"
SWS_Ocu_00067,OcuSetPinState.00001
SWS_Ocu_00068,OcuSetPinState.00001
SWS_Ocu_00069,OcuSetPinState.00001
SWS_Ocu_00071,OcuSetPinState.00005
SWS_Ocu_00072,OcuSetPinState.00003
SWS_Ocu_00073,OcuSetPinState.00004
SWS_Ocu_00074,OcuSetPinState.00007
SWS_Ocu_00075,OcuSetPinState.00002
SWS_Ocu_00076,"OcuSetPinAction.00001,OcuSetPinAction.00002,OcuSetPinAction.00003,OcuSetPinAction.00004,OcuSetPinAction.00005,OcuSetPinAction.00006,OcuSetPinAction.00007,OcuSetPinAction.00008,OcuSetPinAction.00009"
SWS_Ocu_00077,OcuSetPinAction.00001
SWS_Ocu_00078,"OcuSetPinAction.00001,OcuSetPinAction.00007,OcuSetPinAction.00008,OcuSetPinAction.00009"
SWS_Ocu_00080,OcuSetPinAction.00004
SWS_Ocu_00081,OcuSetPinAction.00002
SWS_Ocu_00082,OcuSetPinAction.00003
SWS_Ocu_00083,OcuSetPinAction.00006
SWS_Ocu_00084,OcuSetPinAction.00001
SWS_Ocu_00085,"OcuGetCounter.00001,OcuGetCounter.00002,OcuGetCounter.00003,OcuGetCounter.00004"
SWS_Ocu_00086,OcuGetCounter.00001
SWS_Ocu_00087,OcuGetCounter.00001
SWS_Ocu_00089,OcuGetCounter.00002
SWS_Ocu_00090,OcuGetCounter.00004
SWS_Ocu_00091,"OcuSetAbsoluteThreshold.00001,OcuSetAbsoluteThreshold.00002,OcuSetAbsoluteThreshold.00003,OcuSetAbsoluteThreshold.00004,OcuSetAbsoluteThreshold.00005,OcuSetAbsoluteThreshold.00006,OcuSetAbsoluteThreshold.00007,OcuSetAbsoluteThreshold.00008"
SWS_Ocu_00092,OcuSetAbsoluteThreshold.00001
SWS_Ocu_00093,OcuSetAbsoluteThreshold.00001
SWS_Ocu_00095,OcuSetAbsoluteThreshold.00007
SWS_Ocu_00096,OcuSetAbsoluteThreshold.00005
SWS_Ocu_00098,OcuSetAbsoluteThreshold.00001
SWS_Ocu_00097,OcuSetAbsoluteThreshold.00001
SWS_Ocu_00100,"OcuSetRelativeThreshold.00001,OcuSetRelativeThreshold.00002,OcuSetRelativeThreshold.00003,OcuSetRelativeThreshold.00004,OcuSetRelativeThreshold.00005,OcuSetRelativeThreshold.00006,OcuSetRelativeThreshold.00007"
SWS_Ocu_00101,OcuSetRelativeThreshold.00001
SWS_Ocu_00106,OcuSetRelativeThreshold.00001
SWS_Ocu_00107,OcuSetRelativeThreshold.00001
SWS_Ocu_00102,OcuSetRelativeThreshold.00001
SWS_Ocu_00104,OcuSetRelativeThreshold.00006
SWS_Ocu_00105,OcuSetRelativeThreshold.00004
SWS_Ocu_00108,"OcuDisableNotification.00001,OcuDisableNotification.00002,OcuDisableNotification.00003,OcuDisableNotification.00004,OcuDisableNotification.00005"
SWS_Ocu_00109,OcuDisableNotification.00001
SWS_Ocu_00110,OcuDisableNotification.00001
SWS_Ocu_00112,OcuDisableNotification.00005
SWS_Ocu_00113,OcuDisableNotification.00003
SWS_Ocu_00114,OcuDisableNotification.00002
SWS_Ocu_00115,"OcuEnableNotification.00001,OcuEnableNotification.00002,OcuEnableNotification.00003,OcuEnableNotification.00004,OcuEnableNotification.00005"
SWS_Ocu_00116,OcuEnableNotification.00001
SWS_Ocu_00117,OcuEnableNotification.00001
SWS_Ocu_00119,OcuEnableNotification.00005
SWS_Ocu_00120,OcuEnableNotification.00003
SWS_Ocu_00121,OcuEnableNotification.00002
SWS_Ocu_00122,"OcuGetVersionInfo.00001,OcuGetVersionInfo.00002"
SWS_Ocu_00123,OcuGetVersionInfo.00001
SWS_Ocu_00126,OcuGetVersionInfo.00002
SWS_Ocu_00127,"OcuReportError.DetOn.00001,OcuReportError.DetOff.00001"
SWS_Ocu_00128,"OcuInterruptHandler.00001,OcuInterruptHandler.00002,OcuInterruptHandler.00003,OcuInterruptHandler.00004"
SWS_Ocu_00129,OcuInterruptHandler.00001
SWS_Ocu_00130,OcuClearChannelInterruptByBaseAddr.00001
SWS_Ocu_00132,OcuInterruptHandlerInternal.00002
SWS_Ocu_00133,OcuInterruptHandlerInternal.00002
CY_MCAL_OCU_017,OcuGetVersionInfo.00001
CY_MCAL_OCU_018,OcuInitInternal.00002
CY_MCAL_OCU_058,"OcuInitInternal.00002,OcuDeInit.00001,OcuStartChannelInternal.00001,OcuStopChannelInternal.00001,OcuSetPinStateInternal.00001,OcuSetPinActionInternal.00001,OcuSetAbsoluteThresholdInternal.00001,OcuSetRelativeThresholdInternal.00001,OcuCheckChannelStatusInternal.00001,OcuSetPrescalerInternal.00001"
CY_MCAL_OCU_023,OcuReportError.DetOn.00001
CY_MCAL_OCU_026,OcuCheckChannelStatus.00001
CY_MCAL_OCU_027,OcuCheckChannelStatus.00001
CY_MCAL_OCU_028,"OcuStartChannel.00004,OcuStopChannel.00004,OcuSetPinState.00006,OcuSetPinAction.00005,OcuGetCounter.00003,OcuSetAbsoluteThreshold.00006,OcuSetRelativeThreshold.00005,OcuDisableNotification.00004,OcuEnableNotification.00004,OcuCheckChannelStatus.00004,OcuDeInit.00004,OcuInit.00003,OcuInterruptHandler.00003,OcuSetPrescaler.00005"
CY_MCAL_OCU_029,"OcuSetPrescaler.00002,OcuSetPrescaler.00007,OcuSetAbsoluteThreshold.00004,OcuSetAbsoluteThreshold.00003,OcuSetAbsoluteThreshold.00008,OcuSetRelativeThreshold.00003,OcuStartChannel.00006,OcuSetPinState.00009,OcuSetRelativeThreshold.00007"
CY_MCAL_OCU_031,OcuInit.00003
CY_MCAL_OCU_032,OcuInit.00001
CY_MCAL_OCU_033,"OcuCheckChannelStatus.00001,OcuCheckChannelStatus.00002,OcuCheckChannelStatus.00003,OcuCheckChannelStatus.00004,OcuCheckChannelStatus.00005,OcuCheckChannelStatus.00006,OcuCheckChannelStatus.00007,OcuCheckChannelStatus.00008"
CY_MCAL_OCU_034,OcuCheckChannelStatus.00005
CY_MCAL_OCU_040,OcuCheckChannelStatus.00002
CY_MCAL_OCU_041,OcuCheckChannelStatus.00003
CY_MCAL_OCU_042,OcuCheckChannelStatus.00006
CY_MCAL_OCU_043,OcuCheckChannelStatus.00001
CY_MCAL_OCU_060,"OcuSetPrescaler.00001,OcuSetPrescaler.00002,OcuSetPrescaler.00003,OcuSetPrescaler.00004,OcuSetPrescaler.00005,OcuSetPrescaler.00006,OcuSetPrescaler.00007"
CY_MCAL_OCU_056,OcuInit.00001
CY_MCAL_OCU_046,OcuReportError.DetOff.00001
CY_MCAL_OCU_049,OcuSetAbsoluteThreshold.00004
CY_MCAL_OCU_050,OcuSetAbsoluteThreshold.00003
CY_MCAL_OCU_051,OcuSetRelativeThreshold.00003
CY_HW_FS_OCU_002,OcuRaIsInterruptPending.00001
CY_MCAL_OCU_054,OcuInit.00001
CY_MCAL_OCU_064,OcuInit.00001
CY_MCAL_OCU_066,OcuRaInit.00003
CY_MCAL_OCU_072,OcuSetRelativeThreshold.00007
CY_MCAL_OCU_070,OcuSetPinState.00009
CY_MCAL_OCU_069,OcuStartChannel.00006
CY_MCAL_OCU_071,OcuSetAbsoluteThreshold.00008
